user_id,gross_usd,net_usd,dt,type
177290,3.68,3.01,2022-01-05 21:19:22.415624,6
177322,5.58,4.52,2022-01-07 07:14:09.860499,5
177331,8.5,6.94,2022-01-01 18:29:05.945459,5
177337,9.06,8.69,2022-01-02 15:44:24.710647,2
177370,5.7,4.84,2022-01-06 07:49:18.473585,2
177385,4.73,3.44,2022-01-02 22:28:34.841148,5
177393,4.16,2.9,2022-01-06 11:19:26.519665,1
177412,5.55,4.49,2022-01-06 15:57:54.286743,6
177498,5.49,4.18,2022-01-07 18:37:21.454415,6
177500,7.17,5.76,2022-01-04 00:32:55.987760,6
177512,4.88,4.16,2022-01-05 06:07:42.028620,4
177529,9.57,8.47,2022-01-03 09:18:55.199352,2
177536,8.39,6.29,2022-01-06 23:13:48.260283,6
177558,10.68,8.81,2022-01-05 18:40:54.432544,6
177594,2.88,1.31,2022-01-03 21:31:09.606696,6
177594,7.21,5.84,2022-01-05 00:58:32.195122,4
177643,2.47,1.87,2022-01-03 03:42:59.173792,1
177662,4.22,2.7,2022-01-03 13:29:29.381694,2
177670,5.15,4.01,2022-01-04 03:39:51.251913,6
177755,7.3,6.52,2022-01-07 16:36:25.509855,6
177790,7.79,6.9,2022-01-05 05:10:47.466475,2
177798,4.76,4.36,2022-01-02 23:01:20.460805,1
177802,5.54,4.55,2022-01-06 12:34:24.980650,1
177838,2.53,2.13,2022-01-06 23:47:52.504725,4
177859,4.31,3.12,2022-01-03 03:01:53.725137,3
177866,4.62,3.01,2022-01-03 22:34:03.596436,4
177887,6.93,6.44,2022-01-03 13:33:14.023940,1
177892,1.52,0.9,2022-01-06 18:55:39.177392,2
177944,6.35,5.98,2022-01-05 17:45:18.495185,6
177950,6.39,5.7,2022-01-02 04:55:56.673567,3
177960,7.84,7.62,2022-01-05 17:13:40.268203,5
177994,2.59,2.35,2022-01-06 04:34:08.996490,3
177997,7.04,6.09,2022-01-06 01:17:35.278553,5
178018,5.17,4.1,2022-01-03 14:32:06.523265,1
178047,5.67,4.45,2022-01-02 04:41:26.184862,1
178053,12.36,11.74,2022-01-05 10:13:12.943929,4
178054,1.78,1.57,2022-01-02 01:26:16.707767,2
178068,3.13,1.95,2022-01-05 17:02:09.493295,1
178078,3.13,2.05,2022-01-01 15:16:11.253713,1
178102,5.58,3.6,2022-01-05 18:21:48.757088,2
178157,10.64,8.38,2022-01-02 06:26:38.631986,3
178171,2.01,1.11,2022-01-04 17:04:26.870669,4
178198,5.04,3.61,2022-01-05 06:10:58.590586,6
178211,11.13,9.7,2022-01-06 02:43:53.282333,4
178231,7.79,6.96,2022-01-04 02:32:44.539645,6
178253,8.19,7.64,2022-01-04 00:06:21.027810,3
178289,3.85,3.22,2022-01-05 16:27:54.016740,5
178292,8.37,7.81,2022-01-04 14:40:46.224462,3
178323,7.78,6.21,2022-01-05 16:58:13.618936,4
178363,5.56,4.37,2022-01-07 15:54:07.052471,3
178365,5.05,3.15,2022-01-06 06:31:20.298803,3
178479,9.49,7.85,2022-01-07 10:55:37.449374,4
178486,4.84,3.69,2022-01-02 15:57:30.958510,2
178509,9.62,8.63,2022-01-02 23:30:32.670327,4
178549,8.07,5.85,2022-01-06 08:38:49.367294,4
178554,8.31,7.33,2022-01-05 16:54:57.056971,4
178570,6.12,5.06,2022-01-06 23:37:06.658267,4
178586,9.93,8.56,2022-01-07 08:36:37.605976,4
178590,4.03,3.34,2022-01-07 04:12:45.943659,6
178611,4.06,2.71,2022-01-03 15:09:16.097561,3
178650,2.38,1.83,2022-01-04 18:51:59.719197,1
178653,9.48,8.27,2022-01-06 14:04:22.010620,1
178674,12.31,11.21,2022-01-03 10:31:22.026820,4
178681,4.02,3.06,2022-01-05 13:11:20.298803,6
178698,8.78,8.01,2022-01-06 17:57:48.454685,5
178703,2.93,0.5,2022-01-06 04:59:53.411934,5
178728,6.39,5.42,2022-01-06 16:20:44.604446,3
178757,4.72,4.24,2022-01-02 02:22:48.805688,2
178766,8.31,7.96,2022-01-01 13:25:38.691387,3
178782,7.49,5.93,2022-01-04 15:35:03.537035,1
178802,1.26,1.02,2022-01-07 14:24:38.102781,6
178815,6.55,6.26,2022-01-03 17:32:56.743767,4
178834,7.55,6.48,2022-01-02 11:45:49.383494,6
178852,2.3,0.8,2022-01-02 06:38:59.951400,1
178861,4.8,4.49,2022-01-07 12:48:41.645216,3
178861,9.43,7.68,2022-01-07 05:37:50.938709,3
178906,6.15,5.14,2022-01-06 10:15:47.601476,1
178908,6.36,5.16,2022-01-06 21:08:28.361084,4
178940,12.23,11.99,2022-01-03 09:15:21.789218,2
178971,3.68,3.27,2022-01-02 12:52:16.783368,5
178988,6.24,5.38,2022-01-04 03:25:48.843488,3
179002,8.61,7.26,2022-01-04 10:37:24.478445,1
179028,4.49,3.23,2022-01-02 04:46:51.916119,3
179047,5.26,4.56,2022-01-05 20:31:38.226982,4
179051,3.78,3.66,2022-01-03 23:33:46.640266,4
179056,2.85,1.09,2022-01-05 03:43:44.534245,6
179074,9.18,7.9,2022-01-03 06:34:22.172622,2
179083,4.53,3.85,2022-01-06 19:54:37.292773,6
179102,5.43,5.34,2022-01-04 05:07:39.112591,2
179120,7.75,6.68,2022-01-05 13:58:08.326883,4
179122,5.62,4.75,2022-01-02 13:57:36.790568,4
179123,5.85,4.61,2022-01-02 09:13:43.292233,3
179125,9.02,7.38,2022-01-07 08:49:27.005670,5
179136,4.99,4.78,2022-01-06 02:40:03.024030,4
179156,3.64,2.7,2022-01-03 23:29:05.837458,2
179188,4.97,4.19,2022-01-02 21:13:36.380164,6
179208,9.96,9.86,2022-01-06 15:59:57.839978,4
179209,8.34,7.22,2022-01-02 20:31:34.770948,6
179236,2.91,2.12,2022-01-05 01:14:04.460445,2
179262,8.94,8.11,2022-01-07 10:40:22.032220,5
179286,10.56,9.71,2022-01-06 02:56:53.914139,6
179290,8.11,7.84,2022-01-02 20:46:05.259653,6
179318,5.16,3.42,2022-01-05 20:42:40.921609,5
179319,7.7,6.91,2022-01-04 06:53:53.336333,2
179339,11.65,10.84,2022-01-06 05:57:21.670417,6
179347,5.34,4.78,2022-01-03 11:27:31.660517,6
179391,7.2,6.79,2022-01-07 06:04:53.978940,5
179413,5.42,3.55,2022-01-02 14:33:27.740077,3
179441,10.67,9.68,2022-01-05 03:10:30.834308,5
179455,8.24,7.86,2022-01-06 20:40:34.776348,1
179456,9.4,8.19,2022-01-07 23:33:47.504275,4
179472,3.4,2.28,2022-01-03 02:48:13.780938,5
179526,9.24,8.26,2022-01-04 09:39:33.755738,3
179561,4.14,3.31,2022-01-03 00:45:03.051031,6
179582,9.56,8.24,2022-01-01 18:50:32.022320,2
179603,3.73,2.66,2022-01-06 18:35:09.261093,5
179611,5.16,5.15,2022-01-07 02:54:14.072541,6
179643,5.59,4.92,2022-01-07 09:38:01.738817,3
179658,8.35,6.91,2022-01-06 17:40:29.484295,4
179716,9.74,8.59,2022-01-07 14:42:02.689227,1
179717,5.87,4.57,2022-01-05 00:11:27.318873,3
179731,4.89,4.68,2022-01-07 16:25:56.511565,3
179734,7.52,6.87,2022-01-01 23:02:13.597336,1
179739,2.46,1.52,2022-01-04 19:10:14.850149,4
179762,5.95,5.23,2022-01-06 03:15:09.045090,3
179768,2.86,1.36,2022-01-06 06:13:50.096301,2
179786,3.26,2.35,2022-01-06 23:01:43.789038,4
179788,4.74,2.92,2022-01-06 01:35:33.561336,4
179834,7.23,6.67,2022-01-04 02:45:45.171452,2
179862,2.55,1.36,2022-01-05 20:55:58.401584,4
179914,4.86,3.74,2022-01-01 12:04:23.954640,6
179914,7.08,6.08,2022-01-04 15:23:27.146071,6
179946,8.27,6.94,2022-01-04 21:22:52.801728,5
180109,6.16,5.33,2022-01-05 02:45:14.499145,4
180109,7.74,6.93,2022-01-02 21:27:50.020700,6
180112,1.37,0.4,2022-01-06 04:48:11.404914,2
180112,9.46,7.88,2022-01-04 02:54:21.848618,4
180113,6.85,5.69,2022-01-07 07:45:36.855369,5
180141,5.53,3.69,2022-01-04 16:22:02.797228,4
180148,5.51,5.23,2022-01-02 19:39:37.859779,4
180197,7.95,7.87,2022-01-05 20:58:58.115381,2
180269,6.6,5.23,2022-01-02 06:34:58.460985,5
180300,6.11,4.77,2022-01-03 11:53:10.459905,2
180318,8.7,7.43,2022-01-01 12:07:29.284493,2
180337,7.22,6.51,2022-01-05 17:51:40.387004,3
180346,9.96,9.53,2022-01-07 17:02:04.309243,4
180390,9.81,8.61,2022-01-05 02:13:25.040050,4
180417,5.45,3.79,2022-01-03 21:41:38.604986,2
180439,4.88,3.98,2022-01-01 20:33:01.603816,1
180451,3.34,2.28,2022-01-03 21:56:03.477635,1
180470,7.22,6.34,2022-01-02 16:36:38.469985,1
180476,6.04,4.96,2022-01-04 14:22:08.629286,5
180478,9.84,8.51,2022-01-07 12:51:41.359014,5
180517,6.59,5.29,2022-01-01 13:08:36.569166,1
180542,4.63,2.99,2022-01-03 11:52:59.227792,3
180572,10.53,9.17,2022-01-02 11:38:59.411394,1
180594,4.21,2.18,2022-01-05 17:46:03.423634,1
180627,7.45,7.22,2022-01-04 02:25:48.951490,2
180666,12.11,10.79,2022-01-02 14:55:49.977500,4
180671,7.16,6.27,2022-01-02 17:06:13.143731,5
180709,5.42,4.68,2022-01-06 15:56:58.126181,4
180718,3.11,2.18,2022-01-07 01:19:02.543425,5
180737,7.83,6.67,2022-01-05 10:30:20.682207,4
180764,6.78,6.22,2022-01-02 08:52:22.831428,1
180786,2.34,1.81,2022-01-06 12:27:35.008550,2
180791,4.64,3.35,2022-01-03 12:15:04.617046,3
180851,10.13,8.84,2022-01-02 03:15:47.493475,1
180880,7.6,7.15,2022-01-04 16:27:17.296373,4
180924,2.83,1.02,2022-01-04 06:23:11.269913,1
180946,6.65,5.68,2022-01-05 08:50:45.198452,6
180964,9.04,8.12,2022-01-02 05:31:25.158852,2
181006,6.56,5.88,2022-01-03 11:20:02.376024,5
181016,10.28,9.1,2022-01-04 17:49:33.809738,6
181017,7.75,6.34,2022-01-04 11:30:23.166232,3
181039,9.34,8.56,2022-01-02 02:34:36.428764,2
181041,2.75,1.89,2022-01-01 17:20:23.760238,3
181066,6.81,6.23,2022-01-07 21:26:01.587616,1
181107,3.9,3.46,2022-01-02 04:52:45.727657,3
181225,8.27,6.67,2022-01-05 16:30:20.034200,1
181237,7.84,6.39,2022-01-02 04:28:36.785168,3
181244,6.69,5.55,2022-01-06 13:48:21.665017,1
181245,2.27,1.46,2022-01-06 11:17:17.350374,5
181332,9.53,8.38,2022-01-05 03:22:18.457385,5
181375,7.57,7.41,2022-01-06 12:13:32.600126,1
181391,5.49,4.61,2022-01-04 06:46:52.132121,1
181396,10.18,8.48,2022-01-07 19:01:13.548735,4
181401,3.85,2.87,2022-01-06 13:25:42.579426,2
181432,8.37,7.25,2022-01-04 17:41:36.444964,1
181468,4.93,4.21,2022-01-02 16:40:00.648006,2
181473,5.62,5.27,2022-01-03 22:41:32.880929,5
181473,5.76,5.51,2022-01-05 05:06:06.663667,4
181518,11.15,10.63,2022-01-04 04:34:25.412654,5
181556,7.12,6.38,2022-01-04 03:54:21.740617,1
181580,8.68,7.63,2022-01-07 02:07:26.044460,4
181595,4.95,3.79,2022-01-04 04:24:30.110701,2
181602,7.04,6.46,2022-01-05 22:03:16.345963,1
181616,5.06,4.18,2022-01-07 12:27:38.032580,2
181655,7.2,6.39,2022-01-02 20:14:38.264783,4
181659,6.31,5.34,2022-01-06 23:05:50.895509,3
181690,9.0,8.24,2022-01-04 01:33:46.424264,2
181720,10.31,9.92,2022-01-02 11:41:59.125191,1
181731,4.79,3.52,2022-01-05 11:38:01.090811,5
181742,4.12,1.98,2022-01-04 06:47:25.828458,6
181745,8.65,7.92,2022-01-02 22:21:50.485105,3
181749,8.83,8.0,2022-01-07 00:19:36.347763,4
181756,8.18,7.2,2022-01-05 21:38:11.242912,3
181764,7.42,6.65,2022-01-02 10:15:13.041130,3
181765,2.57,0.52,2022-01-07 02:30:44.442444,4
181922,8.21,7.65,2022-01-04 14:17:05.362254,4
181967,12.05,11.57,2022-01-06 03:40:02.916029,5
181987,7.32,6.8,2022-01-07 07:25:29.403294,5
181994,4.74,3.71,2022-01-03 21:22:55.393754,4
182052,6.5,4.99,2022-01-04 22:53:45.992260,1
182065,2.68,1.58,2022-01-02 17:01:09.876699,4
182095,4.7,3.79,2022-01-01 16:13:45.128251,5
182107,2.72,1.73,2022-01-07 21:59:43.367834,6
182128,7.4,6.82,2022-01-04 20:59:45.635856,2
182143,4.74,3.08,2022-01-06 02:18:14.482945,5
182152,6.14,4.69,2022-01-07 13:12:28.123481,2
182207,4.77,3.6,2022-01-06 00:06:43.924039,2
182214,7.23,6.3,2022-01-03 19:45:17.847178,1
182216,2.86,2.0,2022-01-04 18:31:29.802898,2
182217,3.9,2.83,2022-01-04 20:24:56.462965,2
182243,3.43,2.98,2022-01-01 14:28:15.832958,6
182247,6.16,5.29,2022-01-04 18:04:09.914499,2
182285,6.46,4.6,2022-01-02 08:58:22.259023,4
182301,2.22,1.03,2022-01-02 01:08:01.576816,1
182301,7.22,6.15,2022-01-06 11:42:11.221312,4
182313,8.74,8.19,2022-01-01 20:52:57.823778,2
182332,8.23,7.39,2022-01-03 21:51:17.058771,5
182342,5.08,3.93,2022-01-06 09:11:51.835118,4
182342,8.66,6.77,2022-01-03 21:49:24.737647,1
182351,7.03,5.8,2022-01-05 05:00:29.700297,4
182365,9.72,8.49,2022-01-04 21:00:19.332193,5
182377,4.79,4.03,2022-01-01 18:49:47.093871,1
182386,4.64,4.03,2022-01-06 14:18:35.651157,6
182393,5.49,3.7,2022-01-06 23:57:25.342453,6
182411,6.64,4.79,2022-01-03 09:27:48.724687,6
182475,6.74,5.66,2022-01-05 23:36:52.402124,3
182486,8.36,7.07,2022-01-02 20:54:02.624426,5
182492,11.36,10.37,2022-01-06 15:12:08.035280,5
182513,6.2,4.74,2022-01-02 23:20:37.368374,1
182552,8.16,7.45,2022-01-07 14:17:20.050401,5
182571,12.93,12.64,2022-01-05 09:52:48.643686,1
182601,5.81,4.57,2022-01-03 11:33:31.088111,1
182617,2.94,1.89,2022-01-07 00:59:56.867969,6
182629,5.82,4.32,2022-01-05 18:05:14.715147,3
182639,8.37,6.63,2022-01-02 07:27:34.684547,3
182650,11.08,10.14,2022-01-04 15:51:48.811088,1
182684,7.39,6.97,2022-01-04 18:18:34.787148,4
182700,8.71,7.93,2022-01-06 23:01:04.476645,4
182750,5.79,4.23,2022-01-06 09:15:25.245252,1
182804,4.43,3.46,2022-01-07 22:22:33.685537,2
182817,12.63,11.84,2022-01-06 00:26:06.447664,5
182822,4.35,3.46,2022-01-04 04:25:48.735487,5
182828,0.88,0.55,2022-01-03 14:20:18.900189,2
182864,3.93,3.75,2022-01-07 16:02:10.033300,3
182887,5.35,4.54,2022-01-05 13:47:39.328593,6
182900,9.21,8.05,2022-01-01 17:09:04.217442,2
182906,1.83,1.79,2022-01-03 06:13:29.792098,5
182947,8.57,7.08,2022-01-06 12:16:37.929979,4
182959,7.12,6.08,2022-01-05 14:40:43.632436,4
182993,4.97,4.86,2022-01-07 11:04:02.894429,4
182999,2.47,1.14,2022-01-02 03:15:53.109531,1
183003,7.18,6.26,2022-01-05 02:58:43.211232,4
183003,7.77,6.48,2022-01-01 23:49:24.089641,4
183030,3.66,2.43,2022-01-05 02:48:14.212942,3
183046,5.52,4.4,2022-01-07 16:42:41.785618,4
183064,8.7,7.81,2022-01-05 20:00:16.848168,2
183112,5.88,4.24,2022-01-03 20:59:48.227882,3
183116,8.96,8.07,2022-01-07 18:31:55.723157,4
183138,5.69,4.52,2022-01-04 15:13:48.692287,6
183158,5.9,4.37,2022-01-04 21:39:21.227612,4
183163,3.88,3.52,2022-01-06 05:55:51.813518,4
183179,2.62,0.63,2022-01-02 06:12:53.071731,2
183188,4.98,4.09,2022-01-03 19:48:34.409144,2
183227,7.88,7.1,2022-01-04 10:14:00.464405,5
183231,2.65,2.1,2022-01-01 13:03:33.302133,6
183305,4.26,2.89,2022-01-03 22:16:33.393934,1
183323,7.84,6.56,2022-01-01 15:01:18.300783,4
183328,4.69,3.38,2022-01-03 10:20:24.948249,3
183340,7.29,5.9,2022-01-05 15:00:23.004230,6
183347,2.9,2.56,2022-01-02 17:37:23.290433,4
183376,9.85,9.27,2022-01-03 20:30:36.018360,6
183386,8.38,8.18,2022-01-05 06:51:13.494735,4
183391,4.93,3.93,2022-01-05 01:17:54.718747,3
183417,6.16,5.05,2022-01-05 22:59:59.675997,5
183423,6.92,6.1,2022-01-06 04:44:43.610836,5
183430,5.83,5.14,2022-01-07 07:57:02.014220,4
183457,5.34,4.41,2022-01-04 22:06:07.419674,2
183472,8.39,7.15,2022-01-07 22:13:23.312033,5
183494,7.48,6.38,2022-01-05 11:09:11.345513,2
183499,7.78,6.7,2022-01-05 12:13:46.424264,2
183501,7.99,6.77,2022-01-05 22:13:11.647916,6
183525,7.28,6.45,2022-01-04 14:39:50.063901,6
183540,4.54,3.17,2022-01-07 06:29:14.153542,2
183571,9.0,8.72,2022-01-02 01:31:59.287193,4
183608,5.8,4.51,2022-01-07 19:44:28.166682,3
183611,6.84,5.98,2022-01-05 06:10:41.742417,3
183617,8.38,7.86,2022-01-04 17:56:23.781838,3
183620,3.0,2.24,2022-01-03 11:13:51.716317,2
183632,5.23,4.57,2022-01-06 06:15:08.721087,5
183638,2.27,1.02,2022-01-01 19:59:02.975430,6
183640,1.72,0.99,2022-01-04 12:56:35.553956,6
183649,4.73,3.44,2022-01-05 22:00:22.248222,5
183671,11.47,9.53,2022-01-05 03:55:26.541265,2
183692,3.33,2.18,2022-01-07 11:07:30.688507,1
183715,4.91,4.21,2022-01-07 02:59:00.491405,2
183719,3.78,2.26,2022-01-04 19:00:19.548195,1
183757,5.11,3.61,2022-01-03 16:18:37.595176,3
183825,6.71,5.76,2022-01-06 23:37:34.738547,6
183864,8.65,7.82,2022-01-02 22:11:15.870759,1
183867,7.19,6.44,2022-01-02 16:23:43.454235,4
183877,4.65,2.89,2022-01-07 09:48:36.353164,1
183903,6.03,5.13,2022-01-07 12:26:53.104131,1
183908,7.4,7.34,2022-01-04 22:24:39.398794,6
183920,5.51,5.38,2022-01-01 22:25:26.487265,2
183945,6.44,5.49,2022-01-02 15:01:49.405094,2
183956,6.14,4.26,2022-01-06 05:38:49.691297,1
183976,2.11,1.27,2022-01-05 19:06:05.151652,6
183993,0.5,0.4,2022-01-02 13:19:42.287823,1
184022,6.74,5.73,2022-01-05 20:43:20.234002,2
184033,6.24,4.85,2022-01-03 07:44:34.214742,4
184067,7.69,6.25,2022-01-06 09:02:41.461615,4
184086,4.2,2.75,2022-01-04 14:30:56.538565,6
184091,6.55,5.61,2022-01-04 22:54:42.152822,6
184099,10.51,9.01,2022-01-06 05:30:01.782018,6
184112,4.51,3.09,2022-01-04 23:50:12.474125,3
184125,4.33,3.56,2022-01-03 17:00:22.356224,3
184129,3.09,2.07,2022-01-03 19:07:28.960490,4
184142,2.66,1.77,2022-01-02 05:32:10.087301,3
184150,6.83,6.51,2022-01-05 04:26:53.536135,4
184160,2.96,2.75,2022-01-05 19:36:47.218072,4
184172,7.21,5.62,2022-01-02 08:44:03.002430,2
184186,2.72,2.57,2022-01-06 21:47:58.336783,4
184208,4.77,4.29,2022-01-05 00:41:58.153182,4
184219,6.92,6.05,2022-01-05 12:43:54.794348,4
184261,11.53,10.05,2022-01-04 12:57:59.794798,4
184266,1.56,0.52,2022-01-06 15:39:33.539735,1
184299,6.71,5.35,2022-01-02 12:00:14.256143,2
184338,5.74,5.03,2022-01-03 23:06:26.751868,6
184353,10.6,9.89,2022-01-02 10:10:09.774098,5
184382,3.27,2.17,2022-01-02 09:42:38.653587,3
184383,6.28,4.53,2022-01-04 17:25:30.483305,2
184386,6.07,4.76,2022-01-04 22:40:39.744397,1
184392,3.51,2.41,2022-01-03 02:10:02.430024,5
184420,9.87,9.24,2022-01-06 07:42:22.885429,4
184445,3.59,2.66,2022-01-06 07:20:56.808568,3
184454,2.91,2.4,2022-01-05 19:42:41.029610,1
184476,7.12,5.7,2022-01-03 18:10:51.246512,3
184490,5.13,3.74,2022-01-03 00:01:37.200972,1
184529,7.26,5.92,2022-01-06 23:37:57.202772,5
184550,2.45,1.83,2022-01-05 04:00:35.424354,1
184556,5.72,4.82,2022-01-04 19:07:26.368464,6
184558,5.51,4.65,2022-01-06 19:20:44.280443,1
184576,2.9,2.15,2022-01-04 11:39:50.387904,6
184653,3.72,2.83,2022-01-02 01:31:25.590856,1
184667,8.87,7.43,2022-01-07 23:46:48.136081,6
184686,6.8,6.1,2022-01-02 16:48:42.941229,2
184715,5.05,3.53,2022-01-07 07:12:34.387544,3
184751,5.62,4.33,2022-01-05 18:17:58.498785,5
184763,9.82,8.46,2022-01-03 18:02:37.033570,5
184770,5.2,4.22,2022-01-06 06:58:34.571146,2
184794,7.74,6.63,2022-01-05 04:51:53.023130,1
184799,6.51,6.12,2022-01-02 19:45:09.207092,1
184805,6.65,4.78,2022-01-07 17:35:57.321573,5
184814,3.63,2.94,2022-01-03 16:36:52.726127,5
184858,2.92,2.34,2022-01-01 21:59:08.375484,3
184880,6.47,5.67,2022-01-07 19:19:28.679687,3
184915,6.45,6.03,2022-01-06 12:41:37.416974,2
184921,1.5,0.48,2022-01-03 08:45:52.731527,6
184946,6.29,4.91,2022-01-06 09:13:44.156242,5
184950,6.13,5.92,2022-01-07 00:44:58.298983,6
184956,6.74,5.96,2022-01-04 02:36:23.565836,6
184961,4.53,3.32,2022-01-05 04:17:48.778688,6
184978,6.93,6.3,2022-01-05 15:04:58.190982,5
185013,9.3,8.22,2022-01-04 11:06:02.991630,2
185014,5.1,4.28,2022-01-05 03:40:05.508055,2
185030,4.56,4.5,2022-01-04 16:37:06.982270,6
185067,2.97,2.83,2022-01-06 22:56:23.673837,4
185095,15.52,14.11,2022-01-04 02:11:57.775178,1
185116,2.52,1.42,2022-01-06 01:19:21.983620,5
185123,5.79,4.46,2022-01-06 13:09:08.537485,1
185124,2.51,1.25,2022-01-04 21:12:06.955270,4
185132,4.58,2.67,2022-01-07 14:19:57.299973,4
185136,4.45,4.0,2022-01-02 06:38:20.639006,5
185150,5.08,4.02,2022-01-04 06:03:54.362344,4
185151,4.33,3.7,2022-01-04 23:13:42.212222,5
185158,11.82,11.34,2022-01-02 08:52:50.911709,6
185159,8.85,7.6,2022-01-07 13:45:36.207362,3
185163,2.31,1.94,2022-01-07 14:53:10.999910,6
185165,0.76,0.12,2022-01-04 03:38:32.627126,3
185208,6.12,4.64,2022-01-07 20:49:36.941769,1
185263,9.51,7.77,2022-01-02 20:32:14.083341,1
185265,1.53,0.63,2022-01-05 13:23:24.770048,4
185273,7.43,5.9,2022-01-05 10:39:25.439654,1
185301,4.4,3.39,2022-01-06 13:22:59.713797,1
185316,9.63,9.37,2022-01-03 18:47:43.972640,4
185331,10.01,9.31,2022-01-05 20:13:39.944199,5
185348,6.63,5.83,2022-01-04 09:50:30.834308,2
185354,2.09,0.62,2022-01-06 21:50:01.890019,2
185406,4.08,2.77,2022-01-07 04:19:30.299703,5
185410,9.67,9.06,2022-01-05 02:21:28.020880,3
185433,4.6,3.93,2022-01-06 08:06:09.363694,2
185515,8.08,7.83,2022-01-04 14:20:44.388444,3
185541,7.49,6.07,2022-01-02 21:27:33.172532,5
185545,5.6,4.72,2022-01-07 02:22:30.229502,5
185554,4.31,3.65,2022-01-02 03:25:09.099091,5
185554,7.11,6.19,2022-01-05 00:13:25.256053,1
185588,6.01,5.04,2022-01-06 03:57:16.270363,5
185598,7.04,6.33,2022-01-04 06:56:24.969850,6
185607,6.01,5.44,2022-01-05 12:18:10.378904,6
185641,2.82,1.06,2022-01-02 07:43:06.949869,6
185668,6.85,6.58,2022-01-02 18:18:06.274863,2
185681,8.7,7.27,2022-01-01 20:59:02.867429,5
185696,10.03,9.15,2022-01-04 14:26:49.432094,2
185728,8.36,7.64,2022-01-07 00:42:54.745747,6
185791,8.95,6.89,2022-01-03 08:52:59.551796,6
185799,9.44,8.37,2022-01-06 18:30:05.994060,5
185805,5.0,4.53,2022-01-07 03:12:57.283773,1
185831,7.52,6.91,2022-01-04 21:16:14.061741,3
185842,5.76,5.04,2022-01-05 08:39:59.351994,1
185842,7.93,7.67,2022-01-04 00:17:01.258213,6
185860,2.75,2.34,2022-01-04 13:06:47.704077,3
185871,7.91,6.47,2022-01-03 11:59:37.967780,5
185897,9.17,8.33,2022-01-03 16:27:03.040230,4
185939,8.47,7.38,2022-01-04 18:22:25.045450,2
185979,9.25,8.59,2022-01-02 17:40:34.236342,4
186004,5.49,4.58,2022-01-05 21:24:36.914769,6
186012,7.68,7.05,2022-01-03 10:27:26.152462,6
186025,9.9,8.36,2022-01-02 07:21:12.792728,3
186041,6.31,4.92,2022-01-04 03:50:31.482315,2
186045,6.69,5.22,2022-01-02 00:46:52.348123,6
186140,1.84,0.71,2022-01-04 16:16:42.682027,6
186151,8.46,6.84,2022-01-04 12:53:02.143821,2
186169,7.16,6.56,2022-01-02 22:41:57.937179,6
186196,7.99,7.15,2022-01-03 06:38:57.359374,2
186209,7.14,6.09,2022-01-04 12:35:15.093151,2
186211,8.02,6.26,2022-01-05 02:33:49.340293,3
186218,7.95,6.35,2022-01-01 12:11:58.855189,4
186221,1.71,1.52,2022-01-07 04:36:43.654037,5
186241,4.91,3.96,2022-01-03 13:54:17.636576,3
186302,5.02,3.76,2022-01-05 02:27:21.832418,2
186311,6.77,5.7,2022-01-07 08:31:56.803168,3
186321,2.33,1.23,2022-01-04 23:40:50.868509,5
186333,7.92,6.62,2022-01-06 20:41:08.472685,5
186341,5.8,5.45,2022-01-03 08:33:37.028170,4
186350,4.95,4.05,2022-01-02 23:15:56.565566,2
186351,4.52,3.33,2022-01-04 23:41:35.796958,5
186375,12.59,11.57,2022-01-06 18:55:50.409504,1
186423,3.23,2.96,2022-01-01 22:24:30.326703,1
186446,9.45,7.9,2022-01-07 16:21:38.172982,3
186465,10.51,8.37,2022-01-03 10:11:42.655027,4
186484,8.92,7.53,2022-01-05 01:11:55.291153,2
186527,5.09,3.96,2022-01-02 22:17:09.682297,5
186552,4.74,3.7,2022-01-04 10:53:19.207992,5
186570,4.16,4.12,2022-01-03 17:59:42.935829,2
186594,2.54,0.89,2022-01-03 02:45:19.683197,4
186613,2.36,1.48,2022-01-07 14:51:18.678787,2
186655,6.3,5.65,2022-01-07 02:41:07.824678,6
186669,5.05,4.64,2022-01-03 11:20:19.224192,2
186698,5.7,5.08,2022-01-05 21:56:03.909639,5
186747,5.71,4.64,2022-01-05 10:23:36.326163,6
186775,3.63,2.82,2022-01-04 00:55:51.921519,4
186787,9.67,8.5,2022-01-06 03:14:24.116641,2
186800,8.52,7.61,2022-01-04 20:11:44.599046,4
186846,2.67,2.2,2022-01-03 06:30:37.530375,2
186853,3.31,2.25,2022-01-06 13:33:51.176312,5
186862,6.4,4.58,2022-01-02 08:53:41.456215,1
186874,6.97,5.29,2022-01-05 12:18:21.611016,1
186893,6.67,5.82,2022-01-02 15:11:39.090991,3
186915,6.15,5.12,2022-01-01 12:46:25.563856,6
186923,4.59,4.32,2022-01-03 20:00:16.416164,4
186997,9.83,9.01,2022-01-04 23:40:45.252453,4
187057,5.14,4.6,2022-01-01 23:48:05.464855,2
187109,5.75,5.29,2022-01-01 20:52:40.975610,3
187127,2.78,1.25,2022-01-06 21:07:54.664747,1
187129,1.0,0.07,2022-01-06 19:39:38.723787,2
187143,6.58,5.05,2022-01-02 07:38:14.914949,2
187210,5.35,3.29,2022-01-05 04:18:33.707137,5
187215,6.99,6.22,2022-01-05 13:41:34.284943,5
187216,5.67,4.49,2022-01-07 13:58:42.455225,3
